"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"3843","100611 (3843)","5924","303120 (5924)","1/1/2017 - 3/31/2017, Every day, Daily Average",3376,2658,4286
"3843","100611 (3843)","5925","302691 (5925)","1/1/2017 - 3/31/2017, Every day, Daily Average",2575,2161,3067
"3843","100611 (3843)","5929","302883 (5929)","1/1/2017 - 3/31/2017, Every day, Daily Average",3309,2581,4241
"3843","100611 (3843)","5931","202251 (5931)","1/1/2017 - 3/31/2017, Every day, Daily Average",2600,2110,3202
"3843","100611 (3843)","5932","302591 (5932)","1/1/2017 - 3/31/2017, Every day, Daily Average",2558,2218,2949
"3843","100611 (3843)","5937","303110 (5937)","1/1/2017 - 3/31/2017, Every day, Daily Average",3275,2586,4146
"3843","100611 (3843)","5938","302721 (5938)","1/1/2017 - 3/31/2017, Every day, Daily Average",2650,2107,3332
"3843","100611 (3843)","5947","303092 (5947)","1/1/2017 - 3/31/2017, Every day, Daily Average",3201,2537,4037
"3843","100611 (3843)","5949","302771 (5949)","1/1/2017 - 3/31/2017, Every day, Daily Average",2663,2168,3270
"3843","100611 (3843)","5951","302885 (5951)","1/1/2017 - 3/31/2017, Every day, Daily Average",2782,2220,3486
"3843","100611 (3843)","5954","302720 (5954)","1/1/2017 - 3/31/2017, Every day, Daily Average",2710,2255,3255
"3843","100611 (3843)","5956","303133 (5956)","1/1/2017 - 3/31/2017, Every day, Daily Average",3225,2715,3830
"3843","100611 (3843)","5957","302520 (5957)","1/1/2017 - 3/31/2017, Every day, Daily Average",2851,2322,3499
"3843","100611 (3843)","5958","302602 (5958)","1/1/2017 - 3/31/2017, Every day, Daily Average",2691,2373,3051
"3843","100611 (3843)","5960","302890 (5960)","1/1/2017 - 3/31/2017, Every day, Daily Average",2850,2279,3563
"3843","100611 (3843)","5961","302891 (5961)","1/1/2017 - 3/31/2017, Every day, Daily Average",2795,2252,3468
"3843","100611 (3843)","5965","302782 (5965)","1/1/2017 - 3/31/2017, Every day, Daily Average",3095,2408,3977
"3843","100611 (3843)","5969","302712 (5969)","1/1/2017 - 3/31/2017, Every day, Daily Average",2888,2406,3465
"3843","100611 (3843)","5978","303132 (5978)","1/1/2017 - 3/31/2017, Every day, Daily Average",2979,2384,3722
"3843","100611 (3843)","5980","303093 (5980)","1/1/2017 - 3/31/2017, Every day, Daily Average",2863,2275,3601
"3843","100611 (3843)","5981","302861 (5981)","1/1/2017 - 3/31/2017, Every day, Daily Average",2851,2274,3573
"3843","100611 (3843)","5989","302862 (5989)","1/1/2017 - 3/31/2017, Every day, Daily Average",2887,2306,3613
"3843","100611 (3843)","5993","303101 (5993)","1/1/2017 - 3/31/2017, Every day, Daily Average",2876,2345,3526
"3843","100611 (3843)","5995","303094 (5995)","1/1/2017 - 3/31/2017, Every day, Daily Average",2830,2302,3477
"3843","100611 (3843)","5996","302772 (5996)","1/1/2017 - 3/31/2017, Every day, Daily Average",2665,2160,3287
"3843","100611 (3843)","5998","302900 (5998)","1/1/2017 - 3/31/2017, Every day, Daily Average",2770,2249,3410
"3843","100611 (3843)","6000","302901 (6000)","1/1/2017 - 3/31/2017, Every day, Daily Average",2812,2379,3323
"3843","100611 (3843)","6002","302730 (6002)","1/1/2017 - 3/31/2017, Every day, Daily Average",2837,2312,3480
"3843","100611 (3843)","6005","302783 (6005)","1/1/2017 - 3/31/2017, Every day, Daily Average",3238,2502,4189
"3843","100611 (3843)","6023","303080 (6023)","1/1/2017 - 3/31/2017, Every day, Daily Average",2945,2412,3595
"3843","100611 (3843)","6025","302530 (6025)","1/1/2017 - 3/31/2017, Every day, Daily Average",2911,2390,3544
"3843","100611 (3843)","6037","303134 (6037)","1/1/2017 - 3/31/2017, Every day, Daily Average",2975,2387,3707
"3843","100611 (3843)","6038","302740 (6038)","1/1/2017 - 3/31/2017, Every day, Daily Average",2645,2116,3305
"3843","100611 (3843)","6041","303070 (6041)","1/1/2017 - 3/31/2017, Every day, Daily Average",3198,2540,4025
"3843","100611 (3843)","6046","302910 (6046)","1/1/2017 - 3/31/2017, Every day, Daily Average",2994,2393,3745
"3843","100611 (3843)","6052","303181 (6052)","1/1/2017 - 3/31/2017, Every day, Daily Average",2898,2404,3492
"3843","100611 (3843)","6056","303071 (6056)","1/1/2017 - 3/31/2017, Every day, Daily Average",3317,2595,4239
"3843","100611 (3843)","6059","302431 (6059)","1/1/2017 - 3/31/2017, Every day, Daily Average",2933,2412,3565
"3843","100611 (3843)","6063","302790 (6063)","1/1/2017 - 3/31/2017, Every day, Daily Average",2768,2091,3662
"3843","100611 (3843)","6067","303184 (6067)","1/1/2017 - 3/31/2017, Every day, Daily Average",2919,2452,3474
"3843","100611 (3843)","6069","303251 (6069)","1/1/2017 - 3/31/2017, Every day, Daily Average",3022,2466,3703
"3843","100611 (3843)","6072","303191 (6072)","1/1/2017 - 3/31/2017, Every day, Daily Average",3461,2658,4506
"3843","100611 (3843)","6077","302741 (6077)","1/1/2017 - 3/31/2017, Every day, Daily Average",2741,2206,3404
"3843","100611 (3843)","6078","302920 (6078)","1/1/2017 - 3/31/2017, Every day, Daily Average",3128,2534,3860
"3843","100611 (3843)","6082","303192 (6082)","1/1/2017 - 3/31/2017, Every day, Daily Average",2942,2419,3576
"3843","100611 (3843)","6086","302662 (6086)","1/1/2017 - 3/31/2017, Every day, Daily Average",2773,2268,3389
"3843","100611 (3843)","6098","302532 (6098)","1/1/2017 - 3/31/2017, Every day, Daily Average",2984,2460,3619
"3843","100611 (3843)","6106","303263 (6106)","1/1/2017 - 3/31/2017, Every day, Daily Average",2984,2584,3444
"3843","100611 (3843)","6108","302791 (6108)","1/1/2017 - 3/31/2017, Every day, Daily Average",2678,2204,3252
"3843","100611 (3843)","6111","303230 (6111)","1/1/2017 - 3/31/2017, Every day, Daily Average",3145,2586,3823
"3843","100611 (3843)","6140","303240 (6140)","1/1/2017 - 3/31/2017, Every day, Daily Average",3098,2540,3777
"3843","100611 (3843)","6146","303241 (6146)","1/1/2017 - 3/31/2017, Every day, Daily Average",2980,2596,3419
"3843","100611 (3843)","6160","302666 (6160)","1/1/2017 - 3/31/2017, Every day, Daily Average",2653,2226,3160
"3843","100611 (3843)","6161","303262 (6161)","1/1/2017 - 3/31/2017, Every day, Daily Average",2915,2567,3309
"3843","100611 (3843)","6162","302811 (6162)","1/1/2017 - 3/31/2017, Every day, Daily Average",2748,2288,3299
"3843","100611 (3843)","6181","302531 (6181)","1/1/2017 - 3/31/2017, Every day, Daily Average",3130,2525,3879
"3843","100611 (3843)","6183","303242 (6183)","1/1/2017 - 3/31/2017, Every day, Daily Average",3205,2645,3882
"3843","100611 (3843)","6184","303981 (6184)","1/1/2017 - 3/31/2017, Every day, Daily Average",3027,2614,3504
"3843","100611 (3843)","6186","302665 (6186)","1/1/2017 - 3/31/2017, Every day, Daily Average",2741,2287,3284
"3843","100611 (3843)","6190","302433 (6190)","1/1/2017 - 3/31/2017, Every day, Daily Average",3074,2534,3727
"3843","100611 (3843)","6202","302812 (6202)","1/1/2017 - 3/31/2017, Every day, Daily Average",2778,2292,3366
"3843","100611 (3843)","6210","303971 (6210)","1/1/2017 - 3/31/2017, Every day, Daily Average",3281,2676,4022
"3843","100611 (3843)","6228","302630 (6228)","1/1/2017 - 3/31/2017, Every day, Daily Average",3167,2600,3857
"3843","100611 (3843)","6264","303972 (6264)","1/1/2017 - 3/31/2017, Every day, Daily Average",3351,2721,4125
"3843","100611 (3843)","6276","302821 (6276)","1/1/2017 - 3/31/2017, Every day, Daily Average",2773,2312,3324
"3843","100611 (3843)","6277","302820 (6277)","1/1/2017 - 3/31/2017, Every day, Daily Average",2812,2347,3368
"3843","100611 (3843)","6284","302642 (6284)","1/1/2017 - 3/31/2017, Every day, Daily Average",3154,2619,3797
"3843","100611 (3843)","6297","303975 (6297)","1/1/2017 - 3/31/2017, Every day, Daily Average",3325,2720,4064
"3843","100611 (3843)","6300","302822 (6300)","1/1/2017 - 3/31/2017, Every day, Daily Average",2858,2343,3486
"3843","100611 (3843)","6346","303976 (6346)","1/1/2017 - 3/31/2017, Every day, Daily Average",3367,2737,4140
"3843","100611 (3843)","6352","303476 (6352)","1/1/2017 - 3/31/2017, Every day, Daily Average",2984,2502,3557
"3843","100611 (3843)","6353","302640 (6353)","1/1/2017 - 3/31/2017, Every day, Daily Average",3261,2664,3991
"3843","100611 (3843)","6366","304021 (6366)","1/1/2017 - 3/31/2017, Every day, Daily Average",3533,2818,4428
"3843","100611 (3843)","6376","304027 (6376)","1/1/2017 - 3/31/2017, Every day, Daily Average",3279,2765,3887
"3843","100611 (3843)","6379","303491 (6379)","1/1/2017 - 3/31/2017, Every day, Daily Average",3246,2654,3969
"3843","100611 (3843)","6382","303483 (6382)","1/1/2017 - 3/31/2017, Every day, Daily Average",3253,2638,4011
"3843","100611 (3843)","6383","303490 (6383)","1/1/2017 - 3/31/2017, Every day, Daily Average",3273,2656,4033
"3843","100611 (3843)","6385","303471 (6385)","1/1/2017 - 3/31/2017, Every day, Daily Average",3055,2548,3662
"3843","100611 (3843)","6386","303472 (6386)","1/1/2017 - 3/31/2017, Every day, Daily Average",3173,2594,3880
"3843","100611 (3843)","6387","303484 (6387)","1/1/2017 - 3/31/2017, Every day, Daily Average",3194,2601,3921
"3843","100611 (3843)","6393","304025 (6393)","1/1/2017 - 3/31/2017, Every day, Daily Average",3752,3056,4605
"3843","100611 (3843)","6398","303474 (6398)","1/1/2017 - 3/31/2017, Every day, Daily Average",3093,2525,3787
"3843","100611 (3843)","6399","303473 (6399)","1/1/2017 - 3/31/2017, Every day, Daily Average",3153,2569,3869
"3843","100611 (3843)","6400","303481 (6400)","1/1/2017 - 3/31/2017, Every day, Daily Average",3174,2636,3820
"3843","100611 (3843)","6401","303482 (6401)","1/1/2017 - 3/31/2017, Every day, Daily Average",3163,2713,3687
"3843","100611 (3843)","6403","304024 (6403)","1/1/2017 - 3/31/2017, Every day, Daily Average",3822,2993,4879
"3843","100611 (3843)","6410","304022 (6410)","1/1/2017 - 3/31/2017, Every day, Daily Average",3402,2758,4195
"3843","100611 (3843)","6413","303475 (6413)","1/1/2017 - 3/31/2017, Every day, Daily Average",3013,2508,3618
"3843","100611 (3843)","6453","304023 (6453)","1/1/2017 - 3/31/2017, Every day, Daily Average",3654,2870,4651
"3843","100611 (3843)","6477","304032 (6477)","1/1/2017 - 3/31/2017, Every day, Daily Average",3755,2905,4852
"3843","100611 (3843)","6485","303773 (6485)","1/1/2017 - 3/31/2017, Every day, Daily Average",3477,2904,4162
"3843","100611 (3843)","6488","303833 (6488)","1/1/2017 - 3/31/2017, Every day, Daily Average",3582,2837,4522
"3843","100611 (3843)","6489","303740 (6489)","1/1/2017 - 3/31/2017, Every day, Daily Average",3553,2850,4428
"3843","100611 (3843)","6491","303691 (6491)","1/1/2017 - 3/31/2017, Every day, Daily Average",3414,2778,4194
"3843","100611 (3843)","6493","303693 (6493)","1/1/2017 - 3/31/2017, Every day, Daily Average",3408,2726,4259
"3843","100611 (3843)","6496","303460 (6496)","1/1/2017 - 3/31/2017, Every day, Daily Average",3069,2516,3742
"3843","100611 (3843)","6499","303511 (6499)","1/1/2017 - 3/31/2017, Every day, Daily Average",3281,2417,4452
"3843","100611 (3843)","6500","304036 (6500)","1/1/2017 - 3/31/2017, Every day, Daily Average",3919,3210,4783
"3843","100611 (3843)","6509","303837 (6509)","1/1/2017 - 3/31/2017, Every day, Daily Average",3759,3118,4531
"3843","100611 (3843)","6510","303932 (6510)","1/1/2017 - 3/31/2017, Every day, Daily Average",3878,3129,4804
"3843","100611 (3843)","6512","303694 (6512)","1/1/2017 - 3/31/2017, Every day, Daily Average",3366,2711,4178
"3843","100611 (3843)","6515","303838 (6515)","1/1/2017 - 3/31/2017, Every day, Daily Average",3771,3086,4607
"3843","100611 (3843)","6521","303933 (6521)","1/1/2017 - 3/31/2017, Every day, Daily Average",3885,3127,4825
"3843","100611 (3843)","6531","303692 (6531)","1/1/2017 - 3/31/2017, Every day, Daily Average",3320,2706,4072
"3843","100611 (3843)","6535","303751 (6535)","1/1/2017 - 3/31/2017, Every day, Daily Average",3428,2757,4260
"3843","100611 (3843)","6537","303771 (6537)","1/1/2017 - 3/31/2017, Every day, Daily Average",3503,2866,4281
"3843","100611 (3843)","6540","303763 (6540)","1/1/2017 - 3/31/2017, Every day, Daily Average",3474,2832,4260
"3843","100611 (3843)","6553","303453 (6553)","1/1/2017 - 3/31/2017, Every day, Daily Average",3105,2579,3738
"3843","100611 (3843)","6554","303454 (6554)","1/1/2017 - 3/31/2017, Every day, Daily Average",3095,2550,3755
"3843","100611 (3843)","6603","303450 (6603)","1/1/2017 - 3/31/2017, Every day, Daily Average",3077,2565,3690
"3843","100611 (3843)","6640","303444 (6640)","1/1/2017 - 3/31/2017, Every day, Daily Average",3098,2596,3696
"3843","100611 (3843)","6660","303445 (6660)","1/1/2017 - 3/31/2017, Every day, Daily Average",3116,2615,3712
"3843","100611 (3843)","6721","303430 (6721)","1/1/2017 - 3/31/2017, Every day, Daily Average",3169,2652,3785
"3843","100611 (3843)","6724","303431 (6724)","1/1/2017 - 3/31/2017, Every day, Daily Average",3149,2645,3747
"3843","100611 (3843)","6729","303433 (6729)","1/1/2017 - 3/31/2017, Every day, Daily Average",3166,2638,3799
"3843","100611 (3843)","6736","303532 (6736)","1/1/2017 - 3/31/2017, Every day, Daily Average",3181,2665,3796
"3843","100611 (3843)","6774","303530 (6774)","1/1/2017 - 3/31/2017, Every day, Daily Average",3352,2741,4097
"3843","100611 (3843)","6791","303410 (6791)","1/1/2017 - 3/31/2017, Every day, Daily Average",3202,2683,3821
"3843","100611 (3843)","6793","303543 (6793)","1/1/2017 - 3/31/2017, Every day, Daily Average",3325,2750,4019
"3843","100611 (3843)","6806","303551 (6806)","1/1/2017 - 3/31/2017, Every day, Daily Average",3269,2751,3884
"3843","100611 (3843)","6821","303562 (6821)","1/1/2017 - 3/31/2017, Every day, Daily Average",3372,2782,4085
"3843","100611 (3843)","6835","303403 (6835)","1/1/2017 - 3/31/2017, Every day, Daily Average",3407,2801,4143
"3843","100611 (3843)","6837","303392 (6837)","1/1/2017 - 3/31/2017, Every day, Daily Average",3469,2864,4200
