"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"3843","100611 (3843)","4540","101015 (4540)","1/1/2016 - 3/31/2016, Every day, Daily Average",1097,797,1508
"3843","100611 (3843)","4541","100996 (4541)","1/1/2016 - 3/31/2016, Every day, Daily Average",953,692,1312
"3843","100611 (3843)","4543","100985 (4543)","1/1/2016 - 3/31/2016, Every day, Daily Average",709,492,1019
"3843","100611 (3843)","4544","406333 (4544)","1/1/2016 - 3/31/2016, Every day, Daily Average",1816,1441,2288
"3843","100611 (3843)","4545","100992 (4545)","1/1/2016 - 3/31/2016, Every day, Daily Average",884,616,1267
"3843","100611 (3843)","4547","406271 (4547)","1/1/2016 - 3/31/2016, Every day, Daily Average",1801,1334,2430
"3843","100611 (3843)","4548","100995 (4548)","1/1/2016 - 3/31/2016, Every day, Daily Average",950,727,1240
"3843","100611 (3843)","4550","101273 (4550)","1/1/2016 - 3/31/2016, Every day, Daily Average",944,672,1324
"3843","100611 (3843)","4551","101013 (4551)","1/1/2016 - 3/31/2016, Every day, Daily Average",1095,827,1448
"3843","100611 (3843)","4557","101016 (4557)","1/1/2016 - 3/31/2016, Every day, Daily Average",1120,846,1482
"3843","100611 (3843)","4562","101053 (4562)","1/1/2016 - 3/31/2016, Every day, Daily Average",911,647,1281
"3843","100611 (3843)","4571","101018 (4571)","1/1/2016 - 3/31/2016, Every day, Daily Average",1127,828,1532
"3843","100611 (3843)","4572","101023 (4572)","1/1/2016 - 3/31/2016, Every day, Daily Average",1112,783,1578
"3843","100611 (3843)","4575","100993 (4575)","1/1/2016 - 3/31/2016, Every day, Daily Average",932,639,1357
"3843","100611 (3843)","4576","101022 (4576)","1/1/2016 - 3/31/2016, Every day, Daily Average",1115,823,1509
"3843","100611 (3843)","4577","100994 (4577)","1/1/2016 - 3/31/2016, Every day, Daily Average",998,746,1333
"3843","100611 (3843)","4578","101017 (4578)","1/1/2016 - 3/31/2016, Every day, Daily Average",1233,913,1664
"3843","100611 (3843)","4580","101024 (4580)","1/1/2016 - 3/31/2016, Every day, Daily Average",946,674,1326
"3843","100611 (3843)","4585","101025 (4585)","1/1/2016 - 3/31/2016, Every day, Daily Average",1065,773,1465
"3843","100611 (3843)","4591","406252 (4591)","1/1/2016 - 3/31/2016, Every day, Daily Average",1813,1459,2252
"3843","100611 (3843)","4592","201344 (4592)","1/1/2016 - 3/31/2016, Every day, Daily Average",1268,912,1762
"3843","100611 (3843)","4593","201343 (4593)","1/1/2016 - 3/31/2016, Every day, Daily Average",1212,938,1565
"3843","100611 (3843)","4594","201342 (4594)","1/1/2016 - 3/31/2016, Every day, Daily Average",1022,771,1353
"3843","100611 (3843)","4595","201341 (4595)","1/1/2016 - 3/31/2016, Every day, Daily Average",990,701,1398
"3843","100611 (3843)","4596","201353 (4596)","1/1/2016 - 3/31/2016, Every day, Daily Average",798,576,1105
"3843","100611 (3843)","4597","201295 (4597)","1/1/2016 - 3/31/2016, Every day, Daily Average",1250,889,1756
"3843","100611 (3843)","4598","201293 (4598)","1/1/2016 - 3/31/2016, Every day, Daily Average",996,709,1398
"3843","100611 (3843)","4599","201285 (4599)","1/1/2016 - 3/31/2016, Every day, Daily Average",1113,808,1531
"3843","100611 (3843)","4600","201286 (4600)","1/1/2016 - 3/31/2016, Every day, Daily Average",1072,791,1451
"3843","100611 (3843)","4601","201281 (4601)","1/1/2016 - 3/31/2016, Every day, Daily Average",1143,852,1532
"3843","100611 (3843)","4602","201282 (4602)","1/1/2016 - 3/31/2016, Every day, Daily Average",1117,817,1526
"3843","100611 (3843)","4603","201334 (4603)","1/1/2016 - 3/31/2016, Every day, Daily Average",1145,847,1546
"3843","100611 (3843)","4604","201331 (4604)","1/1/2016 - 3/31/2016, Every day, Daily Average",1256,933,1689
"3843","100611 (3843)","4605","201333 (4605)","1/1/2016 - 3/31/2016, Every day, Daily Average",1106,821,1489
"3843","100611 (3843)","4608","201332 (4608)","1/1/2016 - 3/31/2016, Every day, Daily Average",1184,883,1585
"3843","100611 (3843)","4623","201283 (4623)","1/1/2016 - 3/31/2016, Every day, Daily Average",1149,857,1538
"3843","100611 (3843)","4630","201291 (4630)","1/1/2016 - 3/31/2016, Every day, Daily Average",1039,730,1478
"3843","100611 (3843)","4633","201335 (4633)","1/1/2016 - 3/31/2016, Every day, Daily Average",1261,962,1651
"3843","100611 (3843)","4634","406241 (4634)","1/1/2016 - 3/31/2016, Every day, Daily Average",1873,1516,2314
"3843","100611 (3843)","4639","406172 (4639)","1/1/2016 - 3/31/2016, Every day, Daily Average",2005,1667,2410
"3843","100611 (3843)","4640","406164 (4640)","1/1/2016 - 3/31/2016, Every day, Daily Average",2000,1719,2326
"3843","100611 (3843)","4644","405332 (4644)","1/1/2016 - 3/31/2016, Every day, Daily Average",2336,1971,2767
"3843","100611 (3843)","4646","201321 (4646)","1/1/2016 - 3/31/2016, Every day, Daily Average",1199,920,1562
"3843","100611 (3843)","4648","201311 (4648)","1/1/2016 - 3/31/2016, Every day, Daily Average",998,714,1393
"3843","100611 (3843)","4653","405863 (4653)","1/1/2016 - 3/31/2016, Every day, Daily Average",2013,1733,2337
"3843","100611 (3843)","4662","201292 (4662)","1/1/2016 - 3/31/2016, Every day, Daily Average",1235,877,1737
"3843","100611 (3843)","4663","201322 (4663)","1/1/2016 - 3/31/2016, Every day, Daily Average",1154,832,1600
"3843","100611 (3843)","4669","406270 (4669)","1/1/2016 - 3/31/2016, Every day, Daily Average",1844,1394,2438
"3843","100611 (3843)","4670","406272 (4670)","1/1/2016 - 3/31/2016, Every day, Daily Average",1926,1412,2626
"3843","100611 (3843)","4676","405321 (4676)","1/1/2016 - 3/31/2016, Every day, Daily Average",2435,2085,2842
"3843","100611 (3843)","4679","201301 (4679)","1/1/2016 - 3/31/2016, Every day, Daily Average",1307,985,1732
"3843","100611 (3843)","4701","406243 (4701)","1/1/2016 - 3/31/2016, Every day, Daily Average",1903,1556,2327
"3843","100611 (3843)","4713","406151 (4713)","1/1/2016 - 3/31/2016, Every day, Daily Average",2101,1723,2561
"3843","100611 (3843)","4714","201312 (4714)","1/1/2016 - 3/31/2016, Every day, Daily Average",1055,756,1471
"3843","100611 (3843)","4716","406210 (4716)","1/1/2016 - 3/31/2016, Every day, Daily Average",2015,1670,2430
"3843","100611 (3843)","4730","201373 (4730)","1/1/2016 - 3/31/2016, Every day, Daily Average",1199,864,1662
"3843","100611 (3843)","4733","201371 (4733)","1/1/2016 - 3/31/2016, Every day, Daily Average",1260,957,1658
"3843","100611 (3843)","4734","406140 (4734)","1/1/2016 - 3/31/2016, Every day, Daily Average",1987,1662,2374
"3843","100611 (3843)","4736","201361 (4736)","1/1/2016 - 3/31/2016, Every day, Daily Average",1283,986,1668
"3843","100611 (3843)","4756","201308 (4756)","1/1/2016 - 3/31/2016, Every day, Daily Average",1551,973,2469
"3843","100611 (3843)","4762","406095 (4762)","1/1/2016 - 3/31/2016, Every day, Daily Average",1960,1434,2678
"3843","100611 (3843)","4764","406131 (4764)","1/1/2016 - 3/31/2016, Every day, Daily Average",1951,1640,2319
"3843","100611 (3843)","4765","406133 (4765)","1/1/2016 - 3/31/2016, Every day, Daily Average",1962,1669,2305
"3843","100611 (3843)","4767","201313 (4767)","1/1/2016 - 3/31/2016, Every day, Daily Average",1060,766,1465
"3843","100611 (3843)","4768","406130 (4768)","1/1/2016 - 3/31/2016, Every day, Daily Average",1992,1585,2503
"3843","100611 (3843)","4769","406112 (4769)","1/1/2016 - 3/31/2016, Every day, Daily Average",1940,1588,2369
"3843","100611 (3843)","4770","406273 (4770)","1/1/2016 - 3/31/2016, Every day, Daily Average",2031,1446,2851
"3843","100611 (3843)","4771","406110 (4771)","1/1/2016 - 3/31/2016, Every day, Daily Average",2009,1460,2762
"3843","100611 (3843)","4775","201372 (4775)","1/1/2016 - 3/31/2016, Every day, Daily Average",1184,905,1548
"3843","100611 (3843)","4780","201381 (4780)","1/1/2016 - 3/31/2016, Every day, Daily Average",1084,781,1503
"3843","100611 (3843)","4788","201383 (4788)","1/1/2016 - 3/31/2016, Every day, Daily Average",1258,870,1817
"3843","100611 (3843)","4795","201362 (4795)","1/1/2016 - 3/31/2016, Every day, Daily Average",1360,1039,1779
"3843","100611 (3843)","4796","201351 (4796)","1/1/2016 - 3/31/2016, Every day, Daily Average",1357,987,1863
"3843","100611 (3843)","4803","406101 (4803)","1/1/2016 - 3/31/2016, Every day, Daily Average",1956,1469,2603
"3843","100611 (3843)","4807","201471 (4807)","1/1/2016 - 3/31/2016, Every day, Daily Average",1097,817,1472
"3843","100611 (3843)","4811","406057 (4811)","1/1/2016 - 3/31/2016, Every day, Daily Average",2044,1494,2796
"3843","100611 (3843)","4813","201382 (4813)","1/1/2016 - 3/31/2016, Every day, Daily Average",1102,801,1514
"3843","100611 (3843)","4816","201303 (4816)","1/1/2016 - 3/31/2016, Every day, Daily Average",1186,868,1619
"3843","100611 (3843)","4817","201393 (4817)","1/1/2016 - 3/31/2016, Every day, Daily Average",1167,851,1599
"3843","100611 (3843)","4819","201363 (4819)","1/1/2016 - 3/31/2016, Every day, Daily Average",1195,863,1654
"3843","100611 (3843)","4850","406052 (4850)","1/1/2016 - 3/31/2016, Every day, Daily Average",2140,1528,2995
"3843","100611 (3843)","4852","201436 (4852)","1/1/2016 - 3/31/2016, Every day, Daily Average",1191,876,1618
"3843","100611 (3843)","4870","201392 (4870)","1/1/2016 - 3/31/2016, Every day, Daily Average",1131,830,1540
"3843","100611 (3843)","4871","201391 (4871)","1/1/2016 - 3/31/2016, Every day, Daily Average",1113,815,1518
"3843","100611 (3843)","4890","405961 (4890)","1/1/2016 - 3/31/2016, Every day, Daily Average",2041,1514,2750
"3843","100611 (3843)","4895","201441 (4895)","1/1/2016 - 3/31/2016, Every day, Daily Average",1361,1005,1842
"3843","100611 (3843)","4900","201394 (4900)","1/1/2016 - 3/31/2016, Every day, Daily Average",1240,934,1644
"3843","100611 (3843)","4904","201461 (4904)","1/1/2016 - 3/31/2016, Every day, Daily Average",1502,1114,2024
"3843","100611 (3843)","4905","201451 (4905)","1/1/2016 - 3/31/2016, Every day, Daily Average",1174,925,1488
"3843","100611 (3843)","4906","201501 (4906)","1/1/2016 - 3/31/2016, Every day, Daily Average",888,660,1194
"3843","100611 (3843)","4912","201433 (4912)","1/1/2016 - 3/31/2016, Every day, Daily Average",1242,906,1701
"3843","100611 (3843)","4923","201474 (4923)","1/1/2016 - 3/31/2016, Every day, Daily Average",1277,990,1646
"3843","100611 (3843)","4930","201443 (4930)","1/1/2016 - 3/31/2016, Every day, Daily Average",1269,953,1688
"3843","100611 (3843)","4934","405962 (4934)","1/1/2016 - 3/31/2016, Every day, Daily Average",2140,1501,3049
"3843","100611 (3843)","4935","201442 (4935)","1/1/2016 - 3/31/2016, Every day, Daily Average",1346,1029,1759
"3843","100611 (3843)","4936","201472 (4936)","1/1/2016 - 3/31/2016, Every day, Daily Average",1192,911,1558
"3843","100611 (3843)","4939","201401 (4939)","1/1/2016 - 3/31/2016, Every day, Daily Average",1201,902,1598
"3843","100611 (3843)","4940","201481 (4940)","1/1/2016 - 3/31/2016, Every day, Daily Average",1136,789,1633
"3843","100611 (3843)","4954","201434 (4954)","1/1/2016 - 3/31/2016, Every day, Daily Average",1286,949,1741
"3843","100611 (3843)","4955","201432 (4955)","1/1/2016 - 3/31/2016, Every day, Daily Average",1360,1038,1781
"3843","100611 (3843)","4956","201444 (4956)","1/1/2016 - 3/31/2016, Every day, Daily Average",1418,1092,1840
"3843","100611 (3843)","4958","201402 (4958)","1/1/2016 - 3/31/2016, Every day, Daily Average",1228,939,1604
"3843","100611 (3843)","4959","201503 (4959)","1/1/2016 - 3/31/2016, Every day, Daily Average",926,696,1231
"3843","100611 (3843)","4961","201452 (4961)","1/1/2016 - 3/31/2016, Every day, Daily Average",1368,1050,1780
"3843","100611 (3843)","4966","201431 (4966)","1/1/2016 - 3/31/2016, Every day, Daily Average",1270,947,1701
"3843","100611 (3843)","4970","201473 (4970)","1/1/2016 - 3/31/2016, Every day, Daily Average",1206,933,1557
"3843","100611 (3843)","4975","201483 (4975)","1/1/2016 - 3/31/2016, Every day, Daily Average",1162,785,1717
"3843","100611 (3843)","4980","201421 (4980)","1/1/2016 - 3/31/2016, Every day, Daily Average",1324,1005,1742
"3843","100611 (3843)","4984","201495 (4984)","1/1/2016 - 3/31/2016, Every day, Daily Average",1205,940,1544
"3843","100611 (3843)","4990","201445 (4990)","1/1/2016 - 3/31/2016, Every day, Daily Average",1504,1095,2064
"3843","100611 (3843)","4991","201494 (4991)","1/1/2016 - 3/31/2016, Every day, Daily Average",1208,933,1562
"3843","100611 (3843)","4995","201491 (4995)","1/1/2016 - 3/31/2016, Every day, Daily Average",1143,846,1543
"3843","100611 (3843)","5002","201492 (5002)","1/1/2016 - 3/31/2016, Every day, Daily Average",1137,838,1542
"3843","100611 (3843)","5004","405930 (5004)","1/1/2016 - 3/31/2016, Every day, Daily Average",2181,1627,2922
"3843","100611 (3843)","5012","201493 (5012)","1/1/2016 - 3/31/2016, Every day, Daily Average",1389,975,1976
"3843","100611 (3843)","5014","201512 (5014)","1/1/2016 - 3/31/2016, Every day, Daily Average",1580,1061,2351
"3843","100611 (3843)","5020","201541 (5020)","1/1/2016 - 3/31/2016, Every day, Daily Average",1455,1072,1973
"3843","100611 (3843)","5021","405931 (5021)","1/1/2016 - 3/31/2016, Every day, Daily Average",2193,1651,2912
"3843","100611 (3843)","5029","201511 (5029)","1/1/2016 - 3/31/2016, Every day, Daily Average",996,752,1317
"3843","100611 (3843)","5038","201502 (5038)","1/1/2016 - 3/31/2016, Every day, Daily Average",1016,775,1330
"3843","100611 (3843)","5039","201553 (5039)","1/1/2016 - 3/31/2016, Every day, Daily Average",1357,1000,1840
"3843","100611 (3843)","5043","201554 (5043)","1/1/2016 - 3/31/2016, Every day, Daily Average",1429,1072,1904
"3843","100611 (3843)","5068","201414 (5068)","1/1/2016 - 3/31/2016, Every day, Daily Average",1235,989,1541
"3843","100611 (3843)","5069","201411 (5069)","1/1/2016 - 3/31/2016, Every day, Daily Average",1326,1043,1685
"3843","100611 (3843)","5076","405920 (5076)","1/1/2016 - 3/31/2016, Every day, Daily Average",2311,1712,3118
"3843","100611 (3843)","5078","201551 (5078)","1/1/2016 - 3/31/2016, Every day, Daily Average",1424,1056,1918
"3843","100611 (3843)","5086","201542 (5086)","1/1/2016 - 3/31/2016, Every day, Daily Average",1429,1052,1940
"3843","100611 (3843)","5087","201552 (5087)","1/1/2016 - 3/31/2016, Every day, Daily Average",1319,1019,1706
"3843","100611 (3843)","5092","201522 (5092)","1/1/2016 - 3/31/2016, Every day, Daily Average",1274,934,1736
"3843","100611 (3843)","5102","201524 (5102)","1/1/2016 - 3/31/2016, Every day, Daily Average",1126,854,1484
"3843","100611 (3843)","5109","201531 (5109)","1/1/2016 - 3/31/2016, Every day, Daily Average",1269,957,1681
"3843","100611 (3843)","5114","201561 (5114)","1/1/2016 - 3/31/2016, Every day, Daily Average",1511,1121,2035
"3843","100611 (3843)","5129","201562 (5129)","1/1/2016 - 3/31/2016, Every day, Daily Average",1504,1110,2037
"3843","100611 (3843)","5134","201643 (5134)","1/1/2016 - 3/31/2016, Every day, Daily Average",1075,811,1423
"3843","100611 (3843)","5135","201659 (5135)","1/1/2016 - 3/31/2016, Every day, Daily Average",1199,925,1553
"3843","100611 (3843)","5138","201521 (5138)","1/1/2016 - 3/31/2016, Every day, Daily Average",1430,1032,1980
"3843","100611 (3843)","5145","201413 (5145)","1/1/2016 - 3/31/2016, Every day, Daily Average",1299,1034,1631
"3843","100611 (3843)","5146","201532 (5146)","1/1/2016 - 3/31/2016, Every day, Daily Average",1456,1076,1970
"3843","100611 (3843)","5154","405832 (5154)","1/1/2016 - 3/31/2016, Every day, Daily Average",2386,1857,3064
"3843","100611 (3843)","5159","201581 (5159)","1/1/2016 - 3/31/2016, Every day, Daily Average",1350,1100,1655
"3843","100611 (3843)","5160","201644 (5160)","1/1/2016 - 3/31/2016, Every day, Daily Average",1345,963,1878
"3843","100611 (3843)","5161","201662 (5161)","1/1/2016 - 3/31/2016, Every day, Daily Average",1109,850,1446
"3843","100611 (3843)","5164","201642 (5164)","1/1/2016 - 3/31/2016, Every day, Daily Average",1400,1059,1850
"3843","100611 (3843)","5165","201621 (5165)","1/1/2016 - 3/31/2016, Every day, Daily Average",1384,1032,1855
"3843","100611 (3843)","5166","201582 (5166)","1/1/2016 - 3/31/2016, Every day, Daily Average",1354,1093,1675
"3843","100611 (3843)","5175","201637 (5175)","1/1/2016 - 3/31/2016, Every day, Daily Average",1370,1012,1853
"3843","100611 (3843)","5180","201638 (5180)","1/1/2016 - 3/31/2016, Every day, Daily Average",1509,1107,2055
"3843","100611 (3843)","5186","405833 (5186)","1/1/2016 - 3/31/2016, Every day, Daily Average",2449,1904,3149
"3843","100611 (3843)","5187","405822 (5187)","1/1/2016 - 3/31/2016, Every day, Daily Average",2308,1811,2940
"3843","100611 (3843)","5191","20163A (5191)","1/1/2016 - 3/31/2016, Every day, Daily Average",1308,1017,1681
"3843","100611 (3843)","5195","201622 (5195)","1/1/2016 - 3/31/2016, Every day, Daily Average",1368,1040,1799
"3843","100611 (3843)","5198","201631 (5198)","1/1/2016 - 3/31/2016, Every day, Daily Average",1430,1100,1858
"3843","100611 (3843)","5200","201746 (5200)","1/1/2016 - 3/31/2016, Every day, Daily Average",1553,1207,1996
"3843","100611 (3843)","5202","201634 (5202)","1/1/2016 - 3/31/2016, Every day, Daily Average",1369,1067,1754
"3843","100611 (3843)","5204","201632 (5204)","1/1/2016 - 3/31/2016, Every day, Daily Average",1468,1152,1869
"3843","100611 (3843)","5210","201636 (5210)","1/1/2016 - 3/31/2016, Every day, Daily Average",1299,1009,1671
"3843","100611 (3843)","5215","201663 (5215)","1/1/2016 - 3/31/2016, Every day, Daily Average",1601,1241,2064
"3843","100611 (3843)","5221","405811 (5221)","1/1/2016 - 3/31/2016, Every day, Daily Average",2399,1865,3085
"3843","100611 (3843)","5223","201701 (5223)","1/1/2016 - 3/31/2016, Every day, Daily Average",1157,906,1476
"3843","100611 (3843)","5238","201594 (5238)","1/1/2016 - 3/31/2016, Every day, Daily Average",1464,1195,1793
"3843","100611 (3843)","5242","201702 (5242)","1/1/2016 - 3/31/2016, Every day, Daily Average",1385,1065,1799
"3843","100611 (3843)","5245","201681 (5245)","1/1/2016 - 3/31/2016, Every day, Daily Average",1427,1090,1867
"3843","100611 (3843)","5247","201601 (5247)","1/1/2016 - 3/31/2016, Every day, Daily Average",1447,1200,1743
"3843","100611 (3843)","5249","405761 (5249)","1/1/2016 - 3/31/2016, Every day, Daily Average",2441,1965,3030
"3843","100611 (3843)","5259","201711 (5259)","1/1/2016 - 3/31/2016, Every day, Daily Average",1223,955,1566
"3843","100611 (3843)","5265","201682 (5265)","1/1/2016 - 3/31/2016, Every day, Daily Average",1438,1127,1834
"3843","100611 (3843)","5272","405770 (5272)","1/1/2016 - 3/31/2016, Every day, Daily Average",2493,1994,3116
"3843","100611 (3843)","5274","201721 (5274)","1/1/2016 - 3/31/2016, Every day, Daily Average",1409,1096,1810
"3843","100611 (3843)","5275","201691 (5275)","1/1/2016 - 3/31/2016, Every day, Daily Average",1423,1116,1813
"3843","100611 (3843)","5285","201712 (5285)","1/1/2016 - 3/31/2016, Every day, Daily Average",1395,1114,1746
"3843","100611 (3843)","5287","201713 (5287)","1/1/2016 - 3/31/2016, Every day, Daily Average",1421,1184,1704
"3843","100611 (3843)","5292","201789 (5292)","1/1/2016 - 3/31/2016, Every day, Daily Average",1280,1005,1629
"3843","100611 (3843)","5293","201722 (5293)","1/1/2016 - 3/31/2016, Every day, Daily Average",1405,1125,1754
"3843","100611 (3843)","5295","201821 (5295)","1/1/2016 - 3/31/2016, Every day, Daily Average",1352,1078,1694
"3843","100611 (3843)","5300","201723 (5300)","1/1/2016 - 3/31/2016, Every day, Daily Average",1515,1208,1898
"3843","100611 (3843)","5303","201785 (5303)","1/1/2016 - 3/31/2016, Every day, Daily Average",1355,1069,1717
"3843","100611 (3843)","5306","201727 (5306)","1/1/2016 - 3/31/2016, Every day, Daily Average",1456,1151,1840
"3843","100611 (3843)","5312","201771 (5312)","1/1/2016 - 3/31/2016, Every day, Daily Average",1462,1147,1862
"3843","100611 (3843)","5313","201784 (5313)","1/1/2016 - 3/31/2016, Every day, Daily Average",1436,1215,1696
"3843","100611 (3843)","5314","201814 (5314)","1/1/2016 - 3/31/2016, Every day, Daily Average",1416,1105,1814
"3843","100611 (3843)","5326","201772 (5326)","1/1/2016 - 3/31/2016, Every day, Daily Average",1463,1190,1797
"3843","100611 (3843)","5333","201791 (5333)","1/1/2016 - 3/31/2016, Every day, Daily Average",1599,1263,2023
"3843","100611 (3843)","5339","201764 (5339)","1/1/2016 - 3/31/2016, Every day, Daily Average",1586,1274,1974
"3843","100611 (3843)","5341","201831 (5341)","1/1/2016 - 3/31/2016, Every day, Daily Average",1437,1130,1826
"3843","100611 (3843)","5342","201761 (5342)","1/1/2016 - 3/31/2016, Every day, Daily Average",1514,1273,1799
"3843","100611 (3843)","5344","201792 (5344)","1/1/2016 - 3/31/2016, Every day, Daily Average",1646,1319,2052
"3843","100611 (3843)","5345","201822 (5345)","1/1/2016 - 3/31/2016, Every day, Daily Average",1413,1108,1801
"3843","100611 (3843)","5346","201793 (5346)","1/1/2016 - 3/31/2016, Every day, Daily Average",1662,1340,2059
"3843","100611 (3843)","5350","201811 (5350)","1/1/2016 - 3/31/2016, Every day, Daily Average",1642,1359,1983
"3843","100611 (3843)","5353","201823 (5353)","1/1/2016 - 3/31/2016, Every day, Daily Average",1442,1128,1841
"3843","100611 (3843)","5355","201933 (5355)","1/1/2016 - 3/31/2016, Every day, Daily Average",1761,1315,2356
"3843","100611 (3843)","5357","201833 (5357)","1/1/2016 - 3/31/2016, Every day, Daily Average",1573,1261,1961
"3843","100611 (3843)","5358","201812 (5358)","1/1/2016 - 3/31/2016, Every day, Daily Average",1550,1248,1924
"3843","100611 (3843)","5359","201955 (5359)","1/1/2016 - 3/31/2016, Every day, Daily Average",1841,1408,2406
"3843","100611 (3843)","5363","201931 (5363)","1/1/2016 - 3/31/2016, Every day, Daily Average",1466,1132,1897
"3843","100611 (3843)","5369","201813 (5369)","1/1/2016 - 3/31/2016, Every day, Daily Average",1742,1392,2179
"3843","100611 (3843)","5370","201951 (5370)","1/1/2016 - 3/31/2016, Every day, Daily Average",1896,1460,2461
"3843","100611 (3843)","5372","201834 (5372)","1/1/2016 - 3/31/2016, Every day, Daily Average",1556,1205,2008
"3843","100611 (3843)","5377","201941 (5377)","1/1/2016 - 3/31/2016, Every day, Daily Average",1726,1341,2220
"3843","100611 (3843)","5378","201837 (5378)","1/1/2016 - 3/31/2016, Every day, Daily Average",1699,1370,2106
"3843","100611 (3843)","5380","201841 (5380)","1/1/2016 - 3/31/2016, Every day, Daily Average",1666,1353,2050
"3843","100611 (3843)","5381","201763 (5381)","1/1/2016 - 3/31/2016, Every day, Daily Average",1769,1419,2204
"3843","100611 (3843)","5382","201934 (5382)","1/1/2016 - 3/31/2016, Every day, Daily Average",1467,1159,1855
"3843","100611 (3843)","5385","201936 (5385)","1/1/2016 - 3/31/2016, Every day, Daily Average",1716,1318,2233
"3843","100611 (3843)","5387","201836 (5387)","1/1/2016 - 3/31/2016, Every day, Daily Average",1677,1322,2126
"3843","100611 (3843)","5391","201954 (5391)","1/1/2016 - 3/31/2016, Every day, Daily Average",1866,1432,2430
"3843","100611 (3843)","5406","201939 (5406)","1/1/2016 - 3/31/2016, Every day, Daily Average",1539,1182,2003
"3843","100611 (3843)","5413","201922 (5413)","1/1/2016 - 3/31/2016, Every day, Daily Average",1696,1313,2189
"3843","100611 (3843)","5417","201923 (5417)","1/1/2016 - 3/31/2016, Every day, Daily Average",1639,1303,2061
"3843","100611 (3843)","5422","201952 (5422)","1/1/2016 - 3/31/2016, Every day, Daily Average",1828,1411,2368
"3843","100611 (3843)","5428","201912 (5428)","1/1/2016 - 3/31/2016, Every day, Daily Average",1700,1328,2175
"3843","100611 (3843)","5435","201863 (5435)","1/1/2016 - 3/31/2016, Every day, Daily Average",1711,1365,2144
"3843","100611 (3843)","5438","201913 (5438)","1/1/2016 - 3/31/2016, Every day, Daily Average",1735,1360,2211
"3843","100611 (3843)","5439","202001 (5439)","1/1/2016 - 3/31/2016, Every day, Daily Average",1618,1243,2105
"3843","100611 (3843)","5444","202011 (5444)","1/1/2016 - 3/31/2016, Every day, Daily Average",1673,1325,2111
"3843","100611 (3843)","5449","202012 (5449)","1/1/2016 - 3/31/2016, Every day, Daily Average",1859,1448,2386
"3843","100611 (3843)","5455","201891 (5455)","1/1/2016 - 3/31/2016, Every day, Daily Average",1829,1443,2317
"3843","100611 (3843)","5456","201901 (5456)","1/1/2016 - 3/31/2016, Every day, Daily Average",1784,1414,2249
"3843","100611 (3843)","5460","202002 (5460)","1/1/2016 - 3/31/2016, Every day, Daily Average",1612,1256,2067
"3843","100611 (3843)","5469","201892 (5469)","1/1/2016 - 3/31/2016, Every day, Daily Average",1920,1517,2429
"3843","100611 (3843)","5477","202109 (5477)","1/1/2016 - 3/31/2016, Every day, Daily Average",1927,1490,2490
"3843","100611 (3843)","5479","202021 (5479)","1/1/2016 - 3/31/2016, Every day, Daily Average",1700,1317,2192
"3843","100611 (3843)","5484","202024 (5484)","1/1/2016 - 3/31/2016, Every day, Daily Average",1709,1373,2125
"3843","100611 (3843)","5489","202093 (5489)","1/1/2016 - 3/31/2016, Every day, Daily Average",2060,1544,2746
"3843","100611 (3843)","5491","201882 (5491)","1/1/2016 - 3/31/2016, Every day, Daily Average",1998,1603,2489
"3843","100611 (3843)","5510","202025 (5510)","1/1/2016 - 3/31/2016, Every day, Daily Average",1866,1443,2411
"3843","100611 (3843)","5522","202082 (5522)","1/1/2016 - 3/31/2016, Every day, Daily Average",1700,1332,2168
"3843","100611 (3843)","5524","202026 (5524)","1/1/2016 - 3/31/2016, Every day, Daily Average",1668,1308,2125
"3843","100611 (3843)","5526","201871 (5526)","1/1/2016 - 3/31/2016, Every day, Daily Average",1739,1399,2160
"3843","100611 (3843)","5532","201884 (5532)","1/1/2016 - 3/31/2016, Every day, Daily Average",1948,1560,2431
"3843","100611 (3843)","5539","202081 (5539)","1/1/2016 - 3/31/2016, Every day, Daily Average",1694,1331,2155
"3843","100611 (3843)","5541","202094 (5541)","1/1/2016 - 3/31/2016, Every day, Daily Average",2049,1547,2713
"3843","100611 (3843)","5545","202072 (5545)","1/1/2016 - 3/31/2016, Every day, Daily Average",1850,1486,2302
"3843","100611 (3843)","5552","201872 (5552)","1/1/2016 - 3/31/2016, Every day, Daily Average",1875,1496,2349
"3843","100611 (3843)","5553","202111 (5553)","1/1/2016 - 3/31/2016, Every day, Daily Average",1709,1346,2169
"3843","100611 (3843)","5586","202113 (5586)","1/1/2016 - 3/31/2016, Every day, Daily Average",1821,1425,2325
"3843","100611 (3843)","5599","202061 (5599)","1/1/2016 - 3/31/2016, Every day, Daily Average",1907,1529,2377
"3843","100611 (3843)","5600","201752 (5600)","1/1/2016 - 3/31/2016, Every day, Daily Average",2017,1623,2506
"3843","100611 (3843)","5602","202115 (5602)","1/1/2016 - 3/31/2016, Every day, Daily Average",1688,1457,1955
"3843","100611 (3843)","5604","202122 (5604)","1/1/2016 - 3/31/2016, Every day, Daily Average",1793,1487,2161
"3843","100611 (3843)","5609","202114 (5609)","1/1/2016 - 3/31/2016, Every day, Daily Average",1806,1412,2309
